Name,age,team,pos,PA,AB,H,2B,3B,HR,BB,SO,P/PA,BA,OBP,SLG,OPS,Year
Francisco Santos,38,Brewers,SS,659,626,122,33,16,6,33,95,2.9377845220030347,0.19488817891373802,0.23520485584218512,0.3274760383386581,0.5626808941808432,2023
Frank Charles,24,Nationals,C,763,650,132,33,30,1,113,224,3.891218872870249,0.20307692307692307,0.3211009174311927,0.3507692307692308,0.6718701482004235,2023
Frank Gracesqui,32,Padres,1B,727,621,181,38,29,10,106,175,3.735900962861073,0.2914653784219002,0.3947730398899587,0.4943639291465378,0.8891369690364965,2023
Frankie Montas,36,Blue Jays,CF,620,586,145,30,18,10,34,101,2.890322580645161,0.24744027303754265,0.2887096774193548,0.4112627986348123,0.6999724760541671,2023
Gabe Gonzalez,32,Giants,P,721,682,177,46,20,12,39,92,3.0984743411927878,0.2595307917888563,0.29958391123439665,0.43841642228739003,0.7380003335217866,2023
Graham Taylor,29,Athletics,P,689,631,139,42,16,8,58,147,3.5878084179970973,0.2202852614896989,0.28592162554426703,0.375594294770206,0.661515920314473,2023
Greg Hansell,30,Tigers,P,660,573,131,29,22,4,87,175,3.903030303030303,0.2286212914485166,0.3303030303030303,0.3769633507853403,0.7072663810883706,2023
Greg Infante,32,Diamondbacks,1B,710,647,194,36,27,8,63,192,3.608450704225352,0.29984544049459044,0.3619718309859155,0.4760432766615147,0.8380151076474303,2023
Greg Mullins,31,Dodgers,1B,710,653,178,32,25,9,57,143,3.2647887323943663,0.2725880551301684,0.33098591549295775,0.43950995405819293,0.7704958695511507,2023
Guido Knudson,40,Yankees,C,714,688,177,40,20,21,26,151,3.0546218487394956,0.25726744186046513,0.28431372549019607,0.46511627906976744,0.7494300045599636,2023
Heath Phillips,23,Indians,1B,768,680,206,49,28,16,88,153,3.5338541666666665,0.3029411764705882,0.3828125,0.5279411764705882,0.9107536764705882,2023
Henry Villar,27,Braves,RF,610,562,153,37,20,18,48,121,3.2278688524590162,0.2722419928825623,0.3295081967213115,0.505338078291815,0.8348462750131265,2023
Hernan Iribarren,41,Yankees,3B,670,640,117,21,17,6,30,153,3.1164179104477614,0.1828125,0.21940298507462686,0.296875,0.5162779850746269,2023
Horacio Estrada,36,Red Sox,1B,707,664,166,42,32,14,43,137,3.2503536067892504,0.25,0.2956152758132956,0.47289156626506024,0.7685068420783558,2023
Jaff Decker,27,Royals,1B,698,626,200,41,18,19,72,88,3.2106017191977076,0.3194888178913738,0.38968481375358166,0.5335463258785943,0.923231139632176,2023
Jamie Hoffmann,37,Mets,2B,717,681,152,32,18,17,36,112,2.9623430962343096,0.22320117474302498,0.26220362622036264,0.39794419970631423,0.6601478259266769,2023
Jared Fernandez,26,Yankees,1B,708,610,153,30,22,7,98,173,3.7344632768361583,0.25081967213114753,0.3545197740112994,0.4065573770491803,0.7610771510604797,2023
Jared Wells,32,Twins,CF,640,602,173,31,32,13,38,214,3.48125,0.287375415282392,0.3296875,0.5099667774086378,0.8396542774086379,2023
Jarrett Hoffpauir,24,Twins,P,677,616,89,20,16,1,61,256,3.8522895125553913,0.1444805194805195,0.22156573116691286,0.23376623376623376,0.45533196493314665,2023
Jason Beverlin,41,White Sox,RF,600,555,112,25,20,7,45,126,3.3833333333333333,0.2018018018018018,0.26166666666666666,0.3567567567567568,0.6184234234234234,2023
Jason Gurka,31,Cardinals,1B,741,657,198,44,28,12,84,80,3.2469635627530367,0.3013698630136986,0.3805668016194332,0.5083713850837138,0.888938186703147,2023
Jason Pearson,32,White Sox,1B,706,609,167,38,24,13,97,116,3.463172804532578,0.2742200328407225,0.37393767705382436,0.4794745484400657,0.8534122254938901,2023
Jason Stanford,28,Marlins,P,700,641,209,40,26,24,59,132,3.43,0.32605304212168484,0.38285714285714284,0.5819032761310452,0.964760418988188,2023
Jason Waddell,35,Twins,RF,610,574,145,23,25,9,36,174,3.5245901639344264,0.25261324041811845,0.2967213114754098,0.4268292682926829,0.7235505797680928,2023
Javier Baez,37,Braves,2B,699,659,131,19,29,5,40,111,3.055793991416309,0.19878603945371776,0.2446351931330472,0.33839150227617604,0.5830266954092233,2023
Jeff Ferrell,35,Padres,SS,679,604,122,25,27,1,75,201,3.723122238586156,0.20198675496688742,0.29013254786450665,0.33774834437086093,0.6278808922353676,2023
Jeff Marquez,20,Red Sox,2B,684,625,151,34,23,11,59,101,3.190058479532164,0.2416,0.30701754385964913,0.4224,0.7294175438596491,2023
Jeff Stevens,34,Cubs,RF,585,533,137,27,20,13,52,150,3.5196581196581196,0.2570356472795497,0.3230769230769231,0.45590994371482174,0.7789868667917448,2023
Jesus Aguilar,23,Twins,SS,680,624,117,22,24,0,56,325,4.017647058823529,0.1875,0.25441176470588234,0.29967948717948717,0.5540912518853696,2023
Jesus Delgado,33,Pirates,1B,721,637,150,21,26,6,84,150,3.5367545076282942,0.23547880690737832,0.3245492371705964,0.3783359497645212,0.7028851869351176,2023
Jett Bandy,31,Tigers,CF,603,558,147,27,32,13,45,99,3.2902155887230515,0.26344086021505375,0.31840796019900497,0.496415770609319,0.8148237308083239,2023
Jhan Marinez,27,Cardinals,CF,658,577,165,34,17,14,81,81,3.243161094224924,0.28596187175043325,0.3738601823708207,0.47660311958405543,0.8504633019548762,2023
Jhonny Nunez,31,White Sox,3B,660,612,115,22,23,0,48,174,3.546969696969697,0.18790849673202614,0.24696969696969698,0.29901960784313725,0.5459893048128343,2023
Jim Abbott,30,Nationals,RF,636,556,181,42,28,17,80,94,3.4229559748427674,0.3255395683453237,0.41037735849056606,0.5935251798561151,1.003902538346681,2023
Jim Chamblee,27,Twins,3B,686,571,205,45,37,21,115,94,3.488338192419825,0.35901926444833626,0.46647230320699706,0.6777583187390543,1.1442306219460514,2023
Jimmy Osting,26,Pirates,CF,631,600,140,29,21,14,31,114,2.9334389857369256,0.23333333333333334,0.27099841521394613,0.4216666666666667,0.6926650818806128,2023
Joe Depastino,42,Athletics,C,749,706,163,33,11,11,43,97,2.8397863818424565,0.23087818696883852,0.2750333778371162,0.3555240793201133,0.6305574571572294,2023
John Barnes,27,Tigers,C,715,660,163,39,23,11,55,134,3.1832167832167833,0.24696969696969698,0.3048951048951049,0.4257575757575758,0.7306526806526807,2023
John Ennis,30,Dodgers,3B,672,623,210,52,18,20,49,91,3.0848214285714284,0.33707865168539325,0.3854166666666667,0.5746388443017657,0.9600555109684323,2023
John Gall,25,Reds,C,761,682,204,46,22,13,79,124,3.298291721419185,0.2991202346041056,0.3718791064388962,0.48826979472140764,0.8601489011603038,2023
Jordan De Jong,31,Brewers,1B,706,657,147,45,20,11,49,111,3.04957507082153,0.2237442922374429,0.2776203966005666,0.4033485540334855,0.6809689506340522,2023
Jorge Lopez,32,Red Sox,3B,670,641,130,33,14,10,29,91,2.8686567164179104,0.20280811232449297,0.2373134328358209,0.34477379095163807,0.582087223787459,2023
Jose De Paula,38,Indians,LF,687,640,108,31,22,0,47,197,3.445414847161572,0.16875,0.22561863173216884,0.2859375,0.5115561317321689,2023
Jose Garcia,43,Pirates,LF,654,627,98,24,19,3,27,183,3.350152905198777,0.15629984051036683,0.191131498470948,0.26953748006379585,0.46066897853474387,2023
Josh Hall,29,Astros,SS,674,602,194,46,28,19,72,60,3.0712166172106823,0.3222591362126246,0.39465875370919884,0.5863787375415282,0.9810374912507271,2023
Josh Judy,21,Blue Jays,3B,681,639,145,29,22,9,42,190,3.4008810572687223,0.2269170579029734,0.2745961820851689,0.38341158059467917,0.6580077626798481,2023
Josh Pearce,36,Dodgers,LF,641,599,173,41,24,10,42,94,3.076443057722309,0.2888146911519199,0.33541341653666146,0.48747913188647746,0.8228925484231389,2023
Josh Prince,36,Yankees,P,663,644,96,23,21,1,19,198,3.4675716440422324,0.14906832298136646,0.17345399698340874,0.2546583850931677,0.4281123820765764,2023
Josh Ravin,43,Cardinals,3B,715,650,154,30,27,10,65,127,3.3132867132867134,0.23692307692307693,0.3062937062937063,0.4123076923076923,0.7186013986013986,2023
Josh Sharpless,28,Orioles,SS,651,596,123,24,26,6,55,102,3.2227342549923197,0.2063758389261745,0.27342549923195086,0.3640939597315436,0.6375194589634945,2023
Josh Smith,34,Pirates,3B,689,638,135,30,23,8,51,187,3.3875181422351233,0.2115987460815047,0.26995645863570394,0.3683385579937304,0.6382950166294343,2023
Josmil Pinto,28,Yankees,RF,588,502,130,26,16,6,86,139,3.6258503401360542,0.2589641434262948,0.3673469387755102,0.4103585657370518,0.777705504512562,2023
Justin Brunette,43,Blue Jays,RF,591,556,158,38,16,10,35,150,3.3705583756345177,0.2841726618705036,0.32656514382402707,0.46402877697841727,0.7905939208024444,2023
Justin Freeman,33,Rangers,2B,712,677,170,43,22,10,35,136,3.1418539325842696,0.2511078286558346,0.28792134831460675,0.4239290989660266,0.7118504472806333,2023
Justin Kaye,37,Red Sox,P,654,595,158,37,22,7,59,117,3.4311926605504586,0.26554621848739496,0.3318042813455658,0.4369747899159664,0.7687790712615321,2023
Keith Glauber,34,Mariners,LF,683,608,188,40,16,10,75,76,3.103953147877013,0.3092105263157895,0.3850658857979502,0.4769736842105263,0.8620395700084765,2023
Keith McDonald,27,Cardinals,SS,696,612,200,42,25,20,84,77,3.170977011494253,0.32679738562091504,0.40804597701149425,0.5751633986928104,0.9832093757043047,2023
Ken Vining,27,Mariners,2B,738,670,151,30,27,4,68,184,3.6097560975609757,0.2253731343283582,0.2967479674796748,0.3686567164179104,0.6654046838975852,2023
Kensuke Tanaka,40,Red Sox,LF,626,578,164,33,18,10,48,74,3.059105431309904,0.2837370242214533,0.33865814696485624,0.45501730103806226,0.7936754480029184,2023
Kevin Hooper,20,Rockies,3B,716,671,163,43,25,9,45,106,3.1103351955307263,0.2429210134128167,0.2905027932960894,0.4217585692995529,0.7122613625956423,2023
Kevin Mahar,35,Yankees,LF,633,581,140,31,27,4,52,146,3.39652448657188,0.24096385542168675,0.3033175355450237,0.4079173838209983,0.711234919366022,2023
Kevin Mattison,32,Marlins,C,761,729,127,27,26,1,32,382,3.695137976346912,0.17421124828532236,0.20893561103810776,0.28669410150891633,0.4956297125470241,2023
Kevin Nicholson,22,Braves,CF,628,597,114,18,20,2,31,159,3.343949044585987,0.19095477386934673,0.23089171974522293,0.2981574539363484,0.5290491736815713,2023
Kevin Ritz,41,Cubs,2B,687,643,124,28,17,4,44,127,3.2139737991266375,0.19284603421461896,0.2445414847161572,0.30793157076205285,0.55247305547821,2023
Kevin Whelan,31,Rockies,2B,732,667,206,45,23,18,65,75,3.1065573770491803,0.30884557721139433,0.3702185792349727,0.5262368815592204,0.8964554607941931,2023
Kris Keller,31,Giants,2B,734,655,186,39,35,8,79,180,3.5395095367847413,0.28396946564885495,0.36103542234332425,0.4870229007633588,0.848058323106683,2023
Kurt Miller,28,Mets,CF,632,559,157,42,17,8,73,171,3.6661392405063293,0.2808586762075134,0.3639240506329114,0.4597495527728086,0.8236736034057199,2023
Kyle Denney,28,Blue Jays,LF,639,565,132,40,25,4,74,117,3.3818466353677623,0.2336283185840708,0.3223787167449139,0.41415929203539825,0.7365380087803122,2023
Kyle Lobstein,26,Reds,1B,750,674,160,33,23,9,76,194,3.518666666666667,0.23738872403560832,0.31466666666666665,0.39465875370919884,0.7093254203758654,2023
Kyle McPherson,36,Astros,2B,707,675,161,32,18,15,32,141,3.1343705799151342,0.23851851851851852,0.272984441301273,0.4059259259259259,0.6789103672271989,2023
Kyle Peterson,26,Tigers,RF,590,503,120,19,11,5,87,62,3.2644067796610168,0.23856858846918488,0.35084745762711866,0.3499005964214712,0.7007480540485899,2023
Kyle Waldrop,25,Cardinals,RF,645,621,139,23,17,12,24,99,2.9410852713178293,0.22383252818035426,0.2527131782945736,0.37359098228663445,0.6263041605812081,2023
Lance Davis,27,Athletics,1B,721,601,162,43,25,4,120,148,3.705963938973648,0.26955074875207985,0.391123439667129,0.4442595673876872,0.8353830070548162,2023
Lariel Gonzalez,40,Nationals,3B,697,635,158,26,25,16,62,99,3.1563845050215207,0.24881889763779527,0.31563845050215206,0.4440944881889764,0.7597329386911285,2023
Logan Darnell,28,Angels,1B,723,662,168,43,17,13,61,85,3.1673582295988933,0.2537764350453172,0.31673582295988933,0.42900302114803623,0.7457388441079256,2023
Logan Watkins,26,Reds,LF,666,607,138,29,33,1,59,182,3.457957957957958,0.2273476112026359,0.2957957957957958,0.38879736408566723,0.684593159881463,2023
Lucas May,21,Nationals,CF,652,604,172,40,36,7,48,152,3.478527607361963,0.2847682119205298,0.3374233128834356,0.5049668874172185,0.842390200300654,2023
Luis Saturria,36,Rays,LF,658,627,158,43,17,16,31,81,2.8419452887537995,0.25199362041467305,0.2872340425531915,0.4513556618819777,0.7385897044351692,2023
Luke Allen,38,Rangers,RF,620,588,139,22,21,8,32,77,2.8725806451612903,0.23639455782312926,0.27580645161290324,0.38605442176870747,0.6618608733816107,2023
Maikel Cleto,33,Mets,1B,738,679,145,30,35,2,59,282,3.651761517615176,0.21354933726067746,0.2764227642276423,0.3696612665684831,0.6460840307961253,2023
Marc Kroon,25,Reds,CF,654,551,172,37,21,9,103,132,3.63302752293578,0.3121597096188748,0.42048929663608564,0.5045372050816697,0.9250265017177552,2023
Mario Encarnacion,33,Twins,LF,659,593,122,26,22,3,66,135,3.409711684370258,0.2057335581787521,0.2852807283763278,0.33895446880269814,0.6242351971790259,2023
Mark Rogers,32,Diamondbacks,3B,682,587,91,21,12,1,95,228,4.019061583577713,0.15502555366269166,0.2727272727272727,0.23679727427597955,0.5095245470032522,2023
Marty McLeary,26,Diamondbacks,SS,660,603,112,24,17,2,57,244,3.737878787878788,0.1857379767827529,0.25606060606060604,0.29187396351575456,0.5479345695763607,2023
Matt Beech,34,Phillies,3B,714,637,195,42,22,21,77,128,3.4271708683473388,0.30612244897959184,0.38095238095238093,0.5400313971742543,0.9209837781266352,2023
Matt Boyd,31,Marlins,LF,674,621,123,21,16,5,53,96,3.0682492581602374,0.19806763285024154,0.26112759643916916,0.3075684380032206,0.5686960344423897,2023
Matt Erickson,30,Rockies,CF,671,630,196,40,20,21,41,106,3.113263785394933,0.3111111111111111,0.353204172876304,0.5380952380952381,0.8912994109715421,2023
Matt Tracy,29,Indians,RF,660,585,219,53,19,20,75,103,3.2818181818181817,0.37435897435897436,0.44545454545454544,0.6324786324786325,1.0779331779331778,2023
Max Kepler,36,White Sox,P,661,614,135,29,27,6,47,206,3.682299546142209,0.21986970684039087,0.2753403933434191,0.38436482084690554,0.6597052141903246,2023
Melvin Mercedes,32,Giants,3B,720,675,193,41,22,22,45,136,3.073611111111111,0.2859259259259259,0.33055555555555555,0.5096296296296297,0.8401851851851851,2023
Michael Crotta,33,Marlins,SS,686,570,163,43,21,11,116,99,3.610787172011662,0.28596491228070176,0.4067055393586006,0.49298245614035086,0.8996879954989514,2023
Michael Lorenzen,26,Reds,P,704,649,146,26,20,10,55,122,3.3295454545454546,0.22496147919876733,0.28551136363636365,0.3728813559322034,0.658392719568567,2023
Michael Mariot,24,Marlins,RF,636,540,125,24,19,1,96,109,3.602201257861635,0.23148148148148148,0.3474842767295597,0.35185185185185186,0.6993361285814116,2023
Mike Devereaux,22,Padres,3B,694,641,147,25,27,7,53,153,3.3371757925072045,0.22932917316692666,0.2881844380403458,0.38533541341653665,0.6735198514568825,2023
Mike Glavine,35,Astros,P,683,647,107,21,25,1,36,239,3.6002928257686677,0.16537867078825347,0.20937042459736457,0.2797527047913447,0.4891231293887093,2023
Mike Jerzembeck,33,Tigers,2B,683,630,129,38,30,4,53,152,3.349926793557833,0.20476190476190476,0.2664714494875549,0.37936507936507935,0.6458365288526342,2023
Mike Mahoney,27,Braves,LF,647,602,182,37,21,11,45,124,3.426584234930448,0.3023255813953488,0.3508500772797527,0.4883720930232558,0.8392221703030085,2023
Mike Neill,33,Reds,RF,645,586,193,34,21,25,59,85,3.2031007751937985,0.3293515358361775,0.39069767441860465,0.5870307167235495,0.9777283911421542,2023
Mitch Harris,28,Phillies,LF,682,601,171,38,28,7,81,143,3.4912023460410557,0.28452579034941766,0.36950146627565983,0.47587354409317806,0.8453750103688379,2023
Nefi Ogando,29,Cubs,LF,628,556,170,40,26,20,72,72,3.2022292993630574,0.3057553956834532,0.3853503184713376,0.579136690647482,0.9644870091188196,2023
Orlando Calixte,40,Twins,1B,725,635,170,34,26,6,90,152,3.576551724137931,0.2677165354330709,0.3586206896551724,0.431496062992126,0.7901167526472984,2023
Osiris Matos,32,Giants,C,768,698,225,51,27,21,70,133,3.3841145833333335,0.3223495702005731,0.3841145833333333,0.5630372492836676,0.947151832617001,2023
Oswaldo Navarro,32,Indians,CF,673,594,201,37,20,23,79,104,3.3670133729569094,0.3383838383838384,0.4160475482912333,0.5841750841750841,1.0002226324663175,2023
P.J. Walters,23,Rays,3B,691,588,148,28,24,4,103,160,3.8191027496382053,0.25170068027210885,0.36324167872648333,0.4013605442176871,0.7646022229441705,2023
Pat Daneker,33,Nationals,LF,669,582,207,38,24,22,87,68,3.201793721973094,0.3556701030927835,0.43946188340807174,0.6168384879725086,1.0563003713805803,2023
Pat McCoy,35,Royals,RF,587,563,164,39,23,9,24,102,3.0391822827938673,0.2912966252220249,0.3202725724020443,0.49023090586145646,0.8105034782635008,2023
Paul Hoover,30,Athletics,CF,629,579,192,43,23,16,50,220,3.6788553259141494,0.3316062176165803,0.3847376788553259,0.5682210708117443,0.9529587496670702,2023
Paul O'Neill,29,Astros,1B,744,680,217,49,25,24,64,80,3.0618279569892475,0.3191176470588235,0.37768817204301075,0.5705882352941176,0.9482764073371284,2023
Paul Wagner,36,Royals,P,651,615,126,24,28,3,36,132,3.4393241167434714,0.2048780487804878,0.2488479262672811,0.34959349593495936,0.5984414222022405,2023
Rafael Lopez,27,Rays,P,681,644,184,44,29,7,37,120,3.2320117474302497,0.2857142857142857,0.3245227606461087,0.4767080745341615,0.8012308351802702,2023
Ramon Nivar,28,Marlins,CF,651,587,158,38,20,10,64,103,3.3364055299539173,0.26916524701873934,0.34101382488479265,0.45315161839863716,0.7941654432834298,2023
Ray Montgomery,27,Rangers,C,747,691,172,33,30,14,56,148,3.3038821954484603,0.24891461649782923,0.30522088353413657,0.4442836468885673,0.7495045304227039,2023
Richie Barker,22,Brewers,RF,598,557,149,33,15,11,41,130,3.3545150501672243,0.26750448833034113,0.3177257525083612,0.4398563734290844,0.7575821259374456,2023
Rick Greene,27,Padres,2B,711,618,174,30,26,16,93,125,3.371308016877637,0.2815533980582524,0.3755274261603376,0.4919093851132686,0.8674368112736062,2023
Rick Short,33,Rockies,P,707,610,182,45,28,15,97,149,3.649222065063649,0.2983606557377049,0.39462517680339465,0.5377049180327869,0.9323300948361815,2023
Rickey Cradle,32,Red Sox,C,722,689,114,22,29,0,33,286,3.5581717451523547,0.16545718432510886,0.203601108033241,0.28156748911465895,0.48516859714789995,2023
Robert Dodd,30,Pirates,2B,691,602,192,44,15,24,89,164,3.6410998552822,0.31893687707641194,0.40665701881331406,0.5614617940199336,0.9681188128332476,2023
Rod Lindsey,24,Cardinals,2B,726,674,203,55,23,18,52,153,3.2741046831955924,0.30118694362017806,0.3512396694214876,0.5311572700296736,0.8823969394511613,2023
Roger Deago,41,Indians,3B,732,692,160,35,25,4,40,151,3.192622950819672,0.23121387283236994,0.273224043715847,0.3713872832369942,0.6446113269528413,2023
Ron Wright,43,Diamondbacks,CF,618,586,131,32,17,10,32,97,2.9757281553398056,0.2235494880546075,0.26375404530744334,0.3873720136518771,0.6511260589593204,2023
